Date,Open,High,Low,Close,Adj Close,Volume
1998-04-13,7624.700195,7750.5,7408.600098,7453.700195,7453.700195,0
1998-04-20,7467.399902,7532,7147.5,7232.299805,7232.299805,0
1998-04-27,7233,7402,7029.100098,7401.399902,7401.399902,0
1998-05-04,7401.600098,7646,7401.600098,7587.100098,7587.100098,0
1998-05-11,7600.100098,7689.399902,7495.100098,7519.399902,7519.399902,0
1998-05-18,7516.100098,7573.799805,7367.799805,7542.700195,7542.700195,0
1998-05-25,7543.200195,7771,7541.200195,7656.100098,7656.100098,0
1998-06-01,7655,7715.200195,7555.200195,7699.5,7699.5,0
1998-06-08,7699.100098,7792.600098,7365.200195,7417.399902,7417.399902,0
1998-06-15,7414.700195,7625,7275.100098,7518.600098,7518.600098,0
1998-06-22,7519.399902,7831.399902,7477,7816.899902,7816.899902,0
1998-06-29,7823.399902,8116.299805,7816.899902,8099,8099,0
1998-07-06,8085.399902,8288.700195,8071.600098,8192.400391,8192.400391,0
1998-07-13,8207,8301.299805,8116,8288.200195,8288.200195,0
1998-07-20,8301.700195,8489,8141.200195,8205.700195,8205.700195,0
1998-07-27,8175.200195,8291.700195,7986.899902,8239.5,8239.5,0
1998-08-03,8135.899902,8244.400391,7785.5,7952.899902,7952.899902,0
1998-08-10,7928.100098,7934.399902,7371.899902,7676.299805,7676.299805,0
1998-08-17,7552.100098,7955.299805,7354,7393.799805,7393.799805,0
1998-08-24,7378.399902,7464.600098,6323.5,6786.899902,6786.899902,0
1998-08-31,6805.299805,6927.299805,6451.299805,6674.200195,6674.200195,0
1998-09-07,6835.5,7080.399902,6284.600098,6480.700195,6480.700195,0
1998-09-14,6634.200195,6786.700195,6268.799805,6342.700195,6342.700195,0
1998-09-21,6187.600098,6540.399902,5849.5,6085.100098,6085.100098,0
1998-09-28,6084.799805,6181.299805,5130.700195,5256.399902,5256.399902,0
1998-10-05,5149.600098,5734.600098,5108.299805,5419,5419,0
1998-10-12,5566.600098,6296.299805,5566.600098,6066.100098,6066.100098,0
1998-10-19,6087.100098,6348.799805,5976.700195,6226.899902,6226.899902,0
1998-10-26,6206.600098,6591.399902,6206.5,6550.600098,6550.600098,0
1998-11-02,6608.600098,6775.299805,6551,6649.299805,6649.299805,0
1998-11-09,6779.899902,6784.700195,6511.899902,6703.899902,6703.899902,0
1998-11-16,6763.5,7140.600098,6740.700195,7138,7138,0
1998-11-23,7159,7429.100098,7041.299805,7216.399902,7216.399902,0
1998-11-30,7179.600098,7296.5,6558.600098,6822.700195,6822.700195,0
1998-12-07,6893.5,6932.700195,6562.700195,6662.5,6662.5,0
1998-12-14,6575.700195,7057,6555.399902,7003.700195,7003.700195,0
1998-12-21,7036.299805,7204.600098,7035.899902,7160.799805,7160.799805,0
1998-12-28,7207.600098,7266.299805,7142.899902,7160.700195,7160.700195,0
1999-01-04,7161.600098,7703.200195,7153.399902,7633.700195,7633.700195,0
1999-01-11,7695.899902,7699.299805,6901.5,7218.100098,7218.100098,0
1999-01-18,7279.299805,7345.5,6966.399902,7036.399902,7036.399902,0
1999-01-25,6994.100098,7242,6937.200195,7201.200195,7201.200195,0
1999-02-01,7278.399902,7348.5,7075.600098,7137,7137,0
1999-02-08,7157.899902,7201.299805,6804.200195,6963.100098,6963.100098,0
1999-02-15,6966.5,7064.700195,6904,6942.700195,6942.700195,0
1999-02-22,6989.799805,7234.200195,6979.799805,7063.799805,7063.799805,0
1999-03-01,7093.600098,7225.600098,6955.200195,7213.299805,7213.299805,0
1999-03-08,7225.799805,7363.700195,7169.799805,7250.700195,7250.700195,0
1999-03-15,7258.700195,7297.899902,7126.100098,7208.299805,7208.299805,0
1999-03-22,7198.399902,7238.799805,6911.100098,7008.200195,7008.200195,0
1999-03-29,6996.600098,7148.399902,6995,7132.399902,7132.399902,0
1999-04-05,7181.5,7438.200195,7138.700195,7386.899902,7386.899902,0
1999-04-12,7345.600098,7436.399902,7141.100098,7164.799805,7164.799805,0
1999-04-19,7190.299805,7270.299805,7090.700195,7145.799805,7145.799805,0
1999-04-26,7174.700195,7421.5,7173.200195,7335.5,7335.5,0
1999-05-03,7340.5,7502,7185.799805,7215.399902,7215.399902,0
1999-05-10,7260.899902,7264.799805,7038.899902,7071.100098,7071.100098,0
1999-05-17,7063.299805,7129.799805,6895.299805,7055.200195,7055.200195,0
1999-05-24,6973.899902,6982,6665.399902,6787.899902,6787.899902,0
1999-05-31,6816.600098,7163.100098,6750.299805,7156.399902,7156.399902,0
1999-06-07,7144.299805,7251.899902,7005.899902,7054.600098,7054.600098,0
1999-06-14,7040.600098,7235.100098,6993.200195,7189.799805,7189.799805,0
1999-06-21,7228,7295.5,6960.899902,6964,6964,0
1999-06-28,6977.799805,7207.299805,6894.899902,7206.200195,7206.200195,0
1999-07-05,7245.700195,7293.600098,7131.200195,7156.100098,7156.100098,0
1999-07-12,7189.5,7206.100098,7055.799805,7077.200195,7077.200195,0
1999-07-19,7096.299805,7143.5,6800.5,6802.100098,6802.100098,0
1999-07-26,6825.899902,6919,6677.200195,6887.399902,6887.399902,0
1999-08-02,6831.700195,6953.600098,6669.5,6710.5,6710.5,0
1999-08-09,6739.899902,6942.700195,6597.700195,6934.399902,6934.399902,0
1999-08-16,6946.399902,7055.700195,6889.799805,7051.5,7051.5,0
1999-08-23,7089.399902,7193.399902,7047.899902,7167.700195,7167.700195,0
1999-08-30,7159.5,7193.899902,6989.700195,7137.600098,7137.600098,0
1999-09-06,7162.399902,7244.200195,7115.100098,7171.899902,7171.899902,0
1999-09-13,7187.299805,7187.299805,6961.700195,7026.600098,7026.600098,0
1999-09-20,7045.5,7111.399902,6945.399902,6965.700195,6965.700195,0
1999-09-27,6993.899902,7071.100098,6805.700195,6878.600098,6878.600098,0
1999-10-04,6890.5,7104,6854.5,7096.5,7096.5,0
1999-10-11,7110.100098,7133,6764.600098,6787.200195,6787.200195,0
1999-10-18,6766.700195,6911.700195,6689.600098,6876.899902,6876.899902,0
1999-10-25,6917,7173.899902,6809.100098,7160.299805,7160.299805,0
1999-11-01,7157.799805,7376.100098,7113.5,7345.5,7345.5,0
1999-11-08,7325.299805,7431.600098,7290,7421.200195,7421.200195,0
1999-11-15,7455.299805,7471.600098,7353.799805,7367.399902,7367.399902,0
1999-11-22,7372.200195,7400.700195,7206.5,7359.799805,7359.799805,0
1999-11-29,7355.5,7557.200195,7336.700195,7547.299805,7547.299805,0
1999-12-06,7556.600098,7559.600098,7271.5,7299.700195,7299.700195,0
1999-12-13,7323.100098,7361,7245.899902,7351.299805,7351.299805,0
1999-12-20,7357.799805,7416.200195,7275.799805,7397.200195,7397.200195,0
1999-12-27,7414.799805,7591.700195,7399.399902,7570.100098,7570.100098,0
2000-01-03,7484.799805,7485.399902,7114.100098,7448,7448,0
2000-01-10,7518.700195,7544,7345.899902,7513.899902,7513.899902,0
2000-01-17,7536.200195,7543.5,7179.399902,7236,7236,0
2000-01-24,7260,7273,6943.700195,7029.600098,7029.600098,0
2000-01-31,6988.299805,7254.200195,6894.5,7148.700195,7148.700195,0
2000-02-07,7147.200195,7219,6898.100098,6973.399902,6973.399902,0
2000-02-14,6938.600098,7107.100098,6805.799805,7047,7047,0
2000-02-21,6991.799805,7140.299805,6949.899902,6989.100098,6989.100098,0
2000-02-28,6975.5,7097.600098,6829.899902,7025.299805,7025.299805,0
2000-03-06,7056.799805,7152.700195,6877.799805,6907.899902,6907.899902,0
2000-03-13,6866.700195,7370.899902,6739.299805,7100.600098,7100.600098,0
2000-03-20,7110.100098,7442.600098,7082.200195,7440.399902,7440.399902,0
2000-03-27,7420,7477.200195,7280,7428.100098,7428.100098,0
2000-04-03,7455.700195,7609.799805,7399.799805,7450.799805,7450.799805,0
2000-04-10,7475.200195,7611.200195,7389.700195,7494.399902,7494.399902,0
2000-04-17,7255.600098,7391.399902,7216.899902,7371.100098,7371.100098,0
2000-04-24,7385,7493.700195,7337.799805,7427.799805,7427.799805,0
2000-05-01,7418.200195,7551,7407,7499.399902,7499.399902,0
2000-05-08,7513.299805,7742.200195,7425,7736.700195,7736.700195,0
2000-05-15,7740.600098,7819.600098,7704.899902,7718.700195,7718.700195,0
2000-05-22,7729.899902,7938.299805,7693.799805,7821.700195,7821.700195,0
2000-05-29,7848.799805,7876.700195,7713.200195,7841.600098,7841.600098,0
2000-06-05,7873.700195,7873.700195,7709.299805,7796.799805,7796.799805,0
2000-06-12,7805.5,7914.799805,7784.600098,7845.600098,7845.600098,0
2000-06-19,7791.799805,7827.5,7629.200195,7677,7677,0
2000-06-26,7685.399902,7792.100098,7659.700195,7761.600098,7761.600098,0
2000-07-03,7769.700195,7927.299805,7746.200195,7903.700195,7903.700195,0
2000-07-10,7926.299805,7978,7874.299805,7938.899902,7938.899902,0
2000-07-17,7954.899902,7972.200195,7879.899902,7900.399902,7900.399902,0
2000-07-24,7906.899902,8051.399902,7901.899902,7997.799805,7997.799805,0
2000-07-31,8002.399902,8188.200195,7989.600098,8119.600098,8119.600098,0
2000-08-07,8154.399902,8316.599609,8153.600098,8236.200195,8236.200195,0
2000-08-14,8257.700195,8319.900391,8239.900391,8251.900391,8251.900391,0
2000-08-21,8267.299805,8407.5,8215.299805,8311.700195,8311.700195,0
2000-08-28,8302.599609,8349.900391,8183.899902,8234.900391,8234.900391,0
2000-09-04,8237.900391,8249.099609,8070.799805,8088.100098,8088.100098,0
2000-09-11,8097.799805,8107.5,7969,8014.399902,8014.399902,0
2000-09-18,7979.100098,7984.899902,7812.5,7976.600098,7976.600098,0
2000-09-25,7992.200195,8034.200195,7713.299805,7713.299805,7713.299805,0
2000-10-02,7799,8003.600098,7792.299805,7920.200195,7920.200195,0
2000-10-09,7896.200195,7899.700195,7582,7629.399902,7629.399902,0
2000-10-16,7706.299805,7821.700195,7436,7722.700195,7722.700195,0
2000-10-23,7737.899902,7929.399902,7715.100098,7884.5,7884.5,0
2000-10-30,7927,8092.200195,7911,8062.100098,8062.100098,0
2000-11-06,8069.299805,8143,8014.5,8050,8050,0
2000-11-13,8007.799805,8157.899902,7971.899902,8131,8131,0
2000-11-20,8132,8195.5,7964.299805,8081.5,8081.5,0
2000-11-27,8107.799805,8174.899902,7960.600098,8050.5,8050.5,0
2000-12-04,8044.899902,8229.5,7979.100098,7995.799805,7995.799805,0
2000-12-11,8039.5,8076.899902,7845.899902,7867,7867,0
2000-12-18,7890.700195,8068.299805,7883.799805,7978.299805,7978.299805,0
2000-12-25,7997.799805,8175.100098,7989.799805,8135.399902,8135.399902,0
2001-01-01,8049.200195,8180.100098,7957.700195,7985.600098,7985.600098,0
2001-01-08,8010.299805,8021.799805,7808.700195,7848.200195,7848.200195,0
2001-01-15,7846.200195,7979.899902,7823.399902,7862.399902,7862.399902,0
2001-01-22,7858.600098,8047.100098,7828.299805,8041.399902,8041.399902,0
2001-01-29,8036.399902,8077,7967.399902,8007.5,8007.5,0
2001-02-05,7999,8102.899902,7920,7920.100098,7920.100098,0
2001-02-12,7921.399902,7955.899902,7746.5,7757.399902,7757.399902,0
2001-02-19,7777,7795.799805,7592,7607.200195,7607.200195,0
2001-02-26,7648.899902,7728.899902,7506.799805,7533.5,7533.5,0
2001-03-05,7560.5,7646.100098,7511.899902,7535.399902,7535.399902,0
2001-03-12,7532.600098,7532.600098,6980.799805,7112.600098,7112.600098,0
2001-03-19,7128.899902,7163.100098,6501,6736.100098,6736.100098,0
2001-03-26,6837,7167.799805,6832.799805,7167.799805,7167.799805,0
2001-04-02,7168.799805,7194.899902,6679.600098,6954.899902,6954.899902,0
2001-04-09,6952.399902,7279.799805,6952.100098,7247,7247,0
2001-04-16,7235.299805,7358.399902,7134.399902,7239.299805,7239.299805,0
2001-04-23,7194.100098,7274.700195,7128.5,7248.700195,7248.700195,0
2001-04-30,7265.299805,7382.899902,7255.600098,7365.600098,7365.600098,0
2001-05-07,7444.399902,7549.799805,7361.100098,7518.799805,7518.799805,0
2001-05-14,7500.700195,7694.200195,7453.299805,7658.200195,7658.200195,0
2001-05-21,7658.200195,7725.799805,7616.200195,7671.899902,7671.899902,0
2001-05-28,7652,7694.399902,7464.299805,7526.5,7526.5,0
2001-06-04,7537.200195,7604.799805,7518,7547.600098,7547.600098,0
2001-06-11,7535.5,7547.899902,7277.899902,7328.200195,7328.200195,0
2001-06-18,7331.600098,7334,7141.5,7161.200195,7161.200195,0
2001-06-25,7154.100098,7241,6938,7240.200195,7240.200195,0
2001-07-02,7198.100098,7316,6971.899902,6971.899902,6971.899902,0
2001-07-09,6997.700195,7050.399902,6767.5,6941.299805,6941.299805,0
2001-07-16,6953.899902,6992.600098,6812.700195,6930,6930,0
2001-07-23,6902,6998.100098,6657.799805,6760.799805,6760.799805,0
2001-07-30,6736.799805,7002.299805,6723.100098,6877.799805,6877.799805,0
2001-08-06,6882.399902,6910,6607.799805,6623.399902,6623.399902,0
2001-08-13,6658.100098,6835.100098,6567.700195,6660,6660,0
2001-08-20,6630.600098,6745,6561.299805,6718,6718,0
2001-08-27,6738,6802,6466.799805,6582.399902,6582.399902,0
2001-09-03,6542.700195,6563.700195,6250.200195,6255.5,6255.5,0
2001-09-10,6174.799805,6219.200195,5501.600098,5628.299805,5628.299805,0
2001-09-17,5561.799805,5803.600098,4973.5,5110.200195,5110.200195,0
2001-09-24,5235.899902,6014.399902,5218.200195,6014.200195,6014.200195,0
2001-10-01,5971.899902,6031,5735.200195,5954.899902,5954.899902,0
2001-10-08,5831.5,6134.299805,5777.399902,6039.399902,6039.399902,0
2001-10-15,5992.100098,6137.100098,5910.299805,6070.299805,6070.299805,0
2001-10-22,6067.299805,6369.799805,6051.600098,6256.700195,6256.700195,0
2001-10-29,6244.299805,6245.600098,5937.200195,6125.200195,6125.200195,0
2001-11-05,6152.600098,6404,6149.700195,6341,6341,0
2001-11-12,6334.299805,6573.100098,6186.899902,6565,6565,0
2001-11-19,6573.399902,6645.100098,6454.100098,6458.799805,6458.799805,0
2001-11-26,6507.299805,6537.100098,6199.5,6237,6237,0
2001-12-03,6224.399902,6523.799805,6199.200195,6443.700195,6443.700195,0
2001-12-10,6426.399902,6455.5,6184.299805,6184.299805,6184.299805,0
2001-12-17,6199.700195,6392.100098,6178.100098,6364.600098,6364.600098,0
2001-12-24,6392.100098,6469.100098,6387.700195,6417.799805,6417.799805,0
2001-12-31,6379.299805,6446.700195,6346.5,6392.899902,6392.899902,0
2002-01-07,6407,6460.100098,6306.299805,6416.399902,6416.399902,0
2002-01-14,6414.799805,6414.799805,6214.600098,6294.200195,6294.200195,0
2002-01-21,6296.100098,6407.700195,6229.600098,6372.100098,6372.100098,0
2002-01-28,6380.899902,6437.399902,6164.5,6234.600098,6234.600098,0
2002-02-04,6236,6249.899902,6059.100098,6245.5,6245.5,0
2002-02-11,6245.700195,6433.100098,6229,6414.399902,6414.399902,0
2002-02-18,6389.399902,6403.399902,6138.600098,6186.5,6186.5,0
2002-02-25,6186.5,6373.5,6153.700195,6349,6349,0
2002-03-04,6413.600098,6536.899902,6383,6531.200195,6531.200195,0
2002-03-11,6517.200195,6575.100098,6430.5,6571.299805,6571.299805,0
2002-03-18,6573.299805,6654.200195,6565.100098,6615.799805,6615.799805,0
2002-03-25,6619.100098,6677.200195,6549.899902,6655.200195,6655.200195,0
2002-04-01,6651.600098,6716.899902,6617.200195,6662.100098,6662.100098,0
2002-04-08,6652.5,6698.299805,6559.299805,6593,6593,0
2002-04-15,6608,6723.100098,6583.5,6676.700195,6676.700195,0
2002-04-22,6686.700195,6717.700195,6530.100098,6530.100098,6530.100098,0
2002-04-29,6512.100098,6638.5,6487,6598.700195,6598.700195,0
2002-05-06,6583,6636,6448.5,6533.100098,6533.100098,0
2002-05-13,6507.600098,6740.600098,6493.100098,6642.600098,6642.600098,0
2002-05-20,6664.700195,6671.200195,6543.5,6576,6576,0
2002-05-27,6556.700195,6639.200195,6519.799805,6574.799805,6574.799805,0
2002-06-03,6572.200195,6572.700195,6198,6250.899902,6250.899902,0
2002-06-10,6288,6346.299805,5862.200195,5980.700195,5980.700195,0
2002-06-17,5997.5,6188,5659,5791.600098,5791.600098,0
2002-06-24,5771.5,5979.700195,5490.5,5979.700195,5979.700195,0
2002-07-01,5921.299805,6058.200195,5711.100098,6024.200195,6024.200195,0
2002-07-08,5959.299805,6053.700195,5447.899902,5604.700195,5604.700195,0
2002-07-15,5563.799805,5618.399902,4976.299805,4976.299805,4976.299805,0
2002-07-22,4980.200195,5043.299805,4372.600098,5023.600098,5023.600098,0
2002-07-29,5092.899902,5398,4948.700195,5036.799805,5036.799805,0
2002-08-05,4987.899902,5356.700195,4676.200195,5324,5324,0
2002-08-12,5255.700195,5443.299805,5178.200195,5401.600098,5401.600098,0
2002-08-19,5350.5,5551.899902,5341.799805,5493.299805,5493.299805,0
2002-08-26,5463.600098,5534.899902,5098.5,5230.5,5230.5,0
2002-09-02,5182.299805,5186.700195,4830,5104.5,5104.5,0
2002-09-09,5078.899902,5262.799805,4900.899902,4959.299805,4959.299805,0
2002-09-16,5003,5114.100098,4645.799805,4737.5,4737.5,0
2002-09-23,4708.799805,4928.899902,4396.799805,4909.299805,4909.299805,0
2002-09-30,4762.700195,4861.399902,4627.700195,4677,4677,0
2002-10-07,4600,4769.5,4333.100098,4769.5,4769.5,0
2002-10-14,4748.399902,5091.799805,4668.899902,4967.200195,4967.200195,0
2002-10-21,4931.799805,4970.100098,4761,4939.200195,4939.200195,0
2002-10-28,4988.899902,5026.600098,4749.5,4894,4894,0
2002-11-04,4977.600098,5121.5,4835.600098,4845.399902,4845.399902,0
2002-11-11,4809.600098,5027.600098,4751.399902,5027.600098,5027.600098,0
2002-11-18,5039.100098,5171.799805,4950.899902,5160.799805,5160.799805,0
2002-11-25,5172.399902,5213.299805,5055.399902,5117.5,5117.5,0
2002-12-02,5134.899902,5208.700195,4858,4934.799805,4934.799805,179117800
2002-12-09,4922.100098,4967,4823.100098,4847.700195,4847.700195,221111800
2002-12-16,4820.5,4962,4726.100098,4774.600098,4774.600098,236673400
2002-12-23,4787.799805,4804.100098,4573.799805,4573.899902,4573.899902,42650200
2002-12-30,4580.299805,4902.799805,4579,4899.5,4899.5,60056600
2003-01-06,4913.600098,4943,4789.700195,4854.200195,4854.200195,224551600
2003-01-13,4880.399902,5000.700195,4743.399902,4753.600098,4753.600098,267582200
2003-01-20,4764.100098,4786,4477,4477.399902,4477.399902,251036200
2003-01-27,4458.899902,4467.600098,4192.600098,4422.5,4422.5,275301000
2003-02-03,4475.600098,4492.399902,4215.200195,4222.799805,4222.799805,206491800
2003-02-10,4238.399902,4309.700195,4108.700195,4273,4273,228272200
2003-02-17,4344.200195,4390.5,4149.100098,4228.700195,4228.700195,285543200
2003-02-24,4228.899902,4231.799805,3997.5,4148.200195,4148.200195,350137600
2003-03-03,4166.299805,4217.799805,3856.5,3880.300049,3880.300049,330738200
2003-03-10,3886.600098,4015.399902,3618,4015.399902,4015.399902,426765200
2003-03-17,3909.699951,4483.100098,3861,4453.299805,4453.299805,383555800
2003-03-24,4372.200195,4375.799805,4110.5,4207.600098,4207.600098,225495800
2003-03-31,4112,4405.299805,4035.100098,4386.200195,4386.200195,273292400
2003-04-07,4449.299805,4564.600098,4374.200195,4448.100098,4448.100098,267888200
2003-04-14,4464,4675.299805,4420.600098,4523.700195,4523.700195,226283400
2003-04-21,4529.5,4631.600098,4462.5,4475.899902,4475.899902,180492200
2003-04-28,4450.100098,4599.700195,4438.399902,4516.299805,4516.299805,200522600
2003-05-05,4548.299805,4674,4462.799805,4510.5,4510.5,216614400
2003-05-12,4529,4639.299805,4432.600098,4594.799805,4594.799805,241547400
2003-05-19,4536.100098,4615,4432.299805,4574,4574,304253400
2003-05-26,4576.200195,4688.100098,4480.399902,4630.799805,4630.799805,180192800
2003-06-02,4708.5,4814.299805,4679,4786.700195,4786.700195,306304200
2003-06-09,4737.899902,4895.100098,4724.399902,4795.100098,4795.100098,283777400
2003-06-16,4777.100098,5010.899902,4762,4936.799805,4936.799805,391746400
2003-06-23,4917.399902,4917.399902,4784,4847.899902,4847.899902,267024000
2003-06-30,4834,4868.899902,4682.5,4828.600098,4828.600098,281793200
2003-07-07,4862,4933.399902,4820.799805,4914,4914,238884000
2003-07-14,4930.100098,4991.700195,4860.5,4910.200195,4910.200195,257751800
2003-07-21,4942.799805,4987.5,4855.299805,4946,4946,188140000
2003-07-28,4997.899902,5101.100098,4967.799805,5044.799805,5044.799805,345899000
2003-08-04,5019.799805,5077.700195,4961.899902,5004.700195,5004.700195,281712800
2003-08-11,5023.799805,5137,5000.399902,5137,5137,186690200
2003-08-18,5143.5,5262.899902,5128.200195,5250.700195,5250.700195,298681200
2003-08-25,5220.299805,5242.799805,5124.200195,5124.200195,5124.200195,288946600
2003-09-01,5167.799805,5320.399902,5160.5,5310.600098,5310.600098,259491400
2003-09-08,5307.700195,5374.899902,5265.399902,5307.799805,5307.799805,257786200
2003-09-15,5315.600098,5445.200195,5315.100098,5387.100098,5387.100098,248413800
2003-09-22,5354,5360.700195,5067.899902,5131.299805,5131.299805,313054800
2003-09-29,5113.200195,5207.100098,5001.299805,5203.100098,5203.100098,255272600
2003-10-06,5187.700195,5232.899902,5088.5,5204.5,5204.5,201863400
2003-10-13,5205.399902,5301.799805,5205.399902,5247.299805,5247.299805,202729000
2003-10-20,5238.600098,5297.899902,5090.799805,5123.700195,5123.700195,244184000
2003-10-27,5155.799805,5240.100098,5145.399902,5211.399902,5211.399902,303257200
2003-11-03,5226.700195,5321.399902,5174.899902,5299.600098,5299.600098,291104400
2003-11-10,5269.200195,5379.799805,5213,5369.799805,5369.799805,261456000
2003-11-17,5316.299805,5319.399902,5127.700195,5206.299805,5206.299805,302388800
2003-11-24,5231.100098,5346.799805,5230.200195,5317.5,5317.5,274241200
2003-12-01,5332.799805,5456.299805,5332.799805,5365.100098,5365.100098,292817600
2003-12-08,5345.100098,5423.700195,5324.899902,5397.600098,5397.600098,229021000
2003-12-15,5447.399902,5453.899902,5347.299805,5413.399902,5413.399902,248857800
2003-12-22,5389.100098,5422.100098,5387.799805,5417.200195,5417.200195,63558800
2003-12-29,5431.799805,5489.899902,5417.600098,5487.799805,5487.799805,46776400
2004-01-05,5517.299805,5654.700195,5508.399902,5574.700195,5574.700195,311917400
2004-01-12,5532.600098,5694.5,5496.200195,5694.5,5694.5,382219200
2004-01-19,5704.899902,5764.399902,5657.899902,5762.700195,5762.700195,259619400
2004-01-26,5756.899902,5825.200195,5731.299805,5736.399902,5736.399902,250013000
2004-02-02,5761.700195,5813.600098,5713.299805,5810.899902,5810.899902,241485800
2004-02-09,5826.700195,5926.799805,5826.200195,5849.100098,5849.100098,319361400
2004-02-16,5855.700195,5895.799805,5820.100098,5856.5,5856.5,393320800
2004-02-23,5873.399902,5896.899902,5765.5,5798.399902,5798.399902,311593000
2004-03-01,5813.200195,5941.700195,5809.100098,5895.799805,5895.799805,260518400
2004-03-08,5907,5915.899902,5597.299805,5700.5,5700.5,381869600
2004-03-15,5673.299805,5718.299805,5586.5,5621.5,5621.5,370316600
2004-03-22,5587.200195,5616.899902,5437.5,5587,5587,294796800
2004-03-29,5599,5796.700195,5586.899902,5784.600098,5784.600098,244633800
2004-04-05,5789.5,5828.200195,5756.100098,5803.399902,5803.399902,194044800
2004-04-12,5827.600098,5845.200195,5719.399902,5769.899902,5769.899902,256068000
2004-04-19,5757.299805,5849.700195,5731.200195,5818.100098,5818.100098,277887000
2004-04-26,5864.5,5898.899902,5753.5,5774.399902,5774.399902,378044000
2004-05-03,5766.5,5904.899902,5752.399902,5827.700195,5827.700195,278826800
2004-05-10,5741.200195,5757.100098,5641.799805,5685,5685,300485000
2004-05-17,5630.100098,5719.100098,5569.799805,5645.100098,5645.100098,293355800
2004-05-24,5672.100098,5733.5,5610.700195,5627.100098,5627.100098,262235000
2004-05-31,5631.5,5695.700195,5584.399902,5688.399902,5688.399902,168873600
2004-06-07,5722.799805,5755.700195,5665.5,5690,5690,184855600
2004-06-14,5673.799805,5729.100098,5599.299805,5693.899902,5693.899902,350614800
2004-06-21,5710,5734,5644.299805,5681.5,5681.5,217132400
2004-06-28,5676.600098,5719.399902,5592.399902,5606.799805,5606.799805,242049400
2004-07-05,5596.399902,5622.700195,5511.700195,5548.100098,5548.100098,167464400
2004-07-12,5531.799805,5556.600098,5438,5461.200195,5461.200195,196995200
2004-07-19,5456.299805,5570.899902,5415.899902,5482,5482,230289600
2004-07-26,5486.100098,5565.799805,5444,5547.200195,5547.200195,203448000
2004-08-02,5531.200195,5597.100098,5391.5,5403.100098,5403.100098,232215000
2004-08-09,5401.700195,5410.299805,5299.100098,5309.799805,5309.799805,210376600
2004-08-16,5289.5,5399.100098,5264.5,5344.200195,5344.200195,187745200
2004-08-23,5377.100098,5466.899902,5351.799805,5463.899902,5463.899902,171487400
2004-08-30,5458,5502.600098,5413.299805,5502.5,5502.5,172845800
2004-09-06,5506.899902,5581.200195,5499.600098,5536.799805,5536.799805,170862800
2004-09-13,5545.200195,5575,5490.5,5543.100098,5543.100098,216881000
2004-09-20,5525.299805,5621.399902,5468.700195,5491.299805,5491.299805,193930000
2004-09-27,5478.200195,5559.399902,5428.299805,5528.899902,5528.899902,233661000
2004-10-04,5557.799805,5624.399902,5497.700195,5503.700195,5503.700195,264146000
2004-10-11,5500.899902,5501.200195,5329,5362.399902,5362.399902,179413400
2004-10-18,5367.899902,5440,5335.399902,5391.100098,5391.100098,191873800
2004-10-25,5326.799805,5417.5,5301.700195,5363.399902,5363.399902,393964400
2004-11-01,5362.899902,5639.100098,5354.100098,5618.299805,5618.299805,291011600
2004-11-08,5603.600098,5707.100098,5569.5,5689.200195,5689.200195,253086200
2004-11-15,5703.600098,5720.200195,5593.700195,5605,5605,196889000
2004-11-22,5581.700195,5602,5487.100098,5548.5,5548.5,169300400
2004-11-29,5537.299805,5589,5439.799805,5555.200195,5555.200195,368217000
2004-12-06,5534.600098,5594.799805,5500.899902,5581.799805,5581.799805,243151200
2004-12-13,5586.600098,5678.200195,5583.399902,5603.399902,5603.399902,257217000
2004-12-20,5615.299805,5697.299805,5614.899902,5695.200195,5695.200195,123868400
2004-12-27,5671.799805,5713.299805,5664.5,5693.200195,5693.200195,55701000
2005-01-03,5710.399902,5778.200195,5703.700195,5735.200195,5735.200195,182832800
2005-01-10,5726,5748.799805,5655.100098,5730.100098,5730.100098,237074600
2005-01-17,5738.600098,5770.200195,5697.100098,5738.100098,5738.100098,289354000
2005-01-24,5715.100098,5785,5705.600098,5750.700195,5750.700195,244387400
2005-01-31,5767.399902,5843.100098,5756.600098,5843.100098,5843.100098,275156200
2005-02-07,5864.100098,5915.299805,5853.299805,5915.299805,5915.299805,277627200
2005-02-14,5920.100098,5926.100098,5861.799805,5901.700195,5901.700195,404805400
2005-02-21,5915.399902,5947,5844.700195,5936.200195,5936.200195,284606400
2005-02-28,5947.299805,6015.799805,5915.5,6009.299805,6009.299805,340170800
2005-03-07,6016.600098,6022.5,5932.700195,5971.899902,5971.899902,245716200
2005-03-14,5960.799805,6022.899902,5888.600098,5897,5897,322084200
2005-03-21,5896.200195,5946.5,5873.700195,5935.5,5935.5,286471400
2005-03-28,5931.299805,5968.399902,5916.899902,5950.899902,5950.899902,178494200
2005-04-04,5936.399902,6041.700195,5889.799805,6016.600098,6016.600098,365056800
2005-04-11,5997,6037.299805,5986.200195,6019,6019,321543600
2005-04-18,5945.899902,5997.100098,5887.600098,5912.899902,5912.899902,396468000
2005-04-25,5910.399902,5919.399902,5820,5870.799805,5870.799805,356810200
2005-05-02,5901.200195,6027.200195,5890.200195,6027.100098,6027.100098,266434400
2005-05-09,6018.899902,6019.299805,5900.700195,5943,5943,288184800
2005-05-16,5961.100098,6035.5,5935.5,6023.100098,6023.100098,263408200
